"Time","data","trace"
2022-07-22 10:02:00,115450.28695652173,0
2022-07-22 10:03:00,120442.74782608695,0
2022-07-22 10:04:00,121494.6695652174,0
2022-07-22 10:05:00,115997.58260869565,0
2022-07-22 10:06:00,112109.78260869565,0
2022-07-22 10:07:00,108706.88695652175,0
2022-07-22 10:08:00,111640,0
2022-07-22 10:09:00,117303.24347826086,0
2022-07-22 10:10:00,114213.25217391303,0
2022-07-22 10:11:00,110699.9652173913,0
2022-07-22 10:12:00,115424.92173913043,0
2022-07-22 10:13:00,116981.92173913043,0
2022-07-22 10:14:00,116057.67826086956,0
2022-07-22 10:15:00,116460.36521739131,0
2022-07-22 10:16:00,110801.46956521738,0
2022-07-22 10:17:00,106376.08695652174,0
2022-07-22 10:18:00,109896.79130434783,0
2022-07-22 10:19:00,113207.9391304348,0
2022-07-22 10:20:00,109949.15652173912,0
2022-07-22 10:21:00,105951.53913043477,0
2022-07-22 10:22:00,105585.30434782611,0
2022-07-22 10:23:00,109966.49565217391,0
2022-07-22 10:24:00,116132.01739130434,0
2022-07-22 10:25:00,110484.91304347824,0
2022-07-22 10:26:00,103236.86086956522,0
2022-07-22 10:27:00,104764.52173913043,0
2022-07-22 10:28:00,102696.17391304347,0
2022-07-22 10:29:00,100411.61739130435,0
2022-07-22 10:30:00,101205.32173913042,0
2022-07-22 10:31:00,100440.93043478261,0
2022-07-22 10:32:00,101089.49565217392,0
2022-07-22 10:33:00,99855.64347826087,0
2022-07-22 10:34:00,95516.3652173913,0
2022-07-22 10:35:00,96993.17391304347,0
2022-07-22 10:36:00,103627.07826086954,0
2022-07-22 10:37:00,104014.35652173913,0
2022-07-22 10:38:00,102833.53913043479,0
2022-07-22 10:39:00,104659.24347826088,0
2022-07-22 10:40:00,103649.51304347825,0
2022-07-22 10:41:00,99609.59130434782,0
2022-07-22 10:42:00,100017.35652173913,0
2022-07-22 10:43:00,100125.63478260869,0
2022-07-22 10:44:00,99407.19130434783,0
2022-07-22 10:45:00,99006.42608695652,0
2022-07-22 10:46:00,97319.42608695652,0
2022-07-22 10:47:00,94655.34782608695,0
2022-07-22 10:48:00,100434.49565217391,0
2022-07-22 10:49:00,111717.6695652174,0
2022-07-22 10:50:00,120356.87826086956,0
2022-07-22 10:51:00,129713.11304347825,0
2022-07-22 10:52:00,128577.51304347826,0
2022-07-22 10:53:00,120294.82608695651,0
2022-07-22 10:54:00,121291,0
2022-07-22 10:55:00,117624.31304347827,0
2022-07-22 10:56:00,110134.29565217393,0
2022-07-22 10:57:00,107189.39130434784,0
2022-07-22 10:58:00,103419.07826086956,0
2022-07-22 10:59:00,102120.44347826086,0
2022-07-22 11:00:00,107042.6956521739,0
2022-07-22 11:01:00,105898.69565217392,0
2022-07-22 11:02:00,104082.3304347826,0
2022-07-22 11:03:00,108565.55652173914,0
2022-07-22 11:04:00,111627.82608695651,0
2022-07-22 11:05:00,107947.76521739131,0
2022-07-22 11:06:00,109219.63478260869,0
2022-07-22 11:07:00,108416.65217391305,0
2022-07-22 11:08:00,106603.02608695652,0
2022-07-22 11:09:00,106217.35652173913,0
2022-07-22 11:10:00,104041.18260869564,0
2022-07-22 11:11:00,105544.89565217392,0
2022-07-22 11:12:00,112431.43478260867,0
2022-07-22 11:13:00,114452.03478260868,0
2022-07-22 11:14:00,111802.21739130435,0
2022-07-22 11:15:00,109115.86086956521,0
2022-07-22 11:16:00,107171.79999999999,0
2022-07-22 11:17:00,106379.11304347825,0
2022-07-22 11:18:00,106457.04347826086,0
2022-07-22 11:19:00,103665.66086956521,0
2022-07-22 11:20:00,100488.50434782609,0
2022-07-22 11:21:00,101582.82608695651,0
2022-07-22 11:22:00,100653.4347826087,0
2022-07-22 11:23:00,102582.21739130435,0
2022-07-22 11:24:00,115026.67826086955,0
2022-07-22 11:25:00,124451.08695652173,0
2022-07-22 11:26:00,127136.11304347825,0
2022-07-22 11:27:00,132830.36521739129,0
2022-07-22 11:28:00,133627.27826086956,0
2022-07-22 11:29:00,124839.7304347826,0
2022-07-22 11:30:00,120944.0347826087,0
2022-07-22 11:31:00,125314.90434782609,0
2022-07-22 11:32:00,128377.35652173913,0
2022-07-22 11:33:00,131865.61739130435,0
2022-07-22 11:34:00,131553.64347826087,0
2022-07-22 11:35:00,131264.67826086955,0
2022-07-22 11:36:00,135505.97391304345,0
2022-07-22 11:37:00,136506.97391304348,0
2022-07-22 11:38:00,138113.7652173913,0
2022-07-22 11:39:00,142875.32173913045,0
2022-07-22 11:40:00,141012.69565217392,0
2022-07-22 11:41:00,132007.27826086956,0
2022-07-22 11:42:00,122990.31304347827,0
2022-07-22 11:43:00,117029.70434782609,0
2022-07-22 11:44:00,115554.4,0
2022-07-22 11:45:00,117773.13043478262,0
2022-07-22 11:46:00,121714.93913043478,0
2022-07-22 11:47:00,138122.04347826086,0
2022-07-22 11:48:00,166405.99130434782,0
2022-07-22 11:49:00,166086.8956521739,0
2022-07-22 11:50:00,143669.9043478261,0
2022-07-22 11:51:00,122325.88695652175,0
2022-07-22 11:52:00,111937.20869565217,0
2022-07-22 11:53:00,110666.50434782608,0
2022-07-22 11:54:00,111286.59130434782,0
2022-07-22 11:55:00,110965.10434782607,0
2022-07-22 11:56:00,113641.54782608696,0
2022-07-22 11:57:00,120326.00869565216,0
2022-07-22 11:58:00,121766.82608695651,0
2022-07-22 11:59:00,124747.00869565216,0
2022-07-22 12:00:00,128867.53043478262,0
2022-07-22 12:01:00,125449.72173913043,0
2022-07-22 12:02:00,123641.08695652176,0
2022-07-22 12:03:00,125174.70434782607,0
2022-07-22 12:04:00,128478.33913043479,0
2022-07-22 12:05:00,131232.04347826086,0
2022-07-22 12:06:00,119989.4347826087,0
2022-07-22 12:07:00,108322.93913043477,0
2022-07-22 12:08:00,108805.97391304348,0
2022-07-22 12:09:00,113616.00869565218,0
2022-07-22 12:10:00,111140.67826086955,0
2022-07-22 12:11:00,113278.19130434783,0
2022-07-22 12:12:00,130043.3304347826,0
2022-07-22 12:13:00,131831.2347826087,0
2022-07-22 12:14:00,126093.90434782609,0
2022-07-22 12:15:00,131751.11304347825,0
2022-07-22 12:16:00,134320.46956521738,0
2022-07-22 12:17:00,126978.18260869564,0
2022-07-22 12:18:00,116603.41739130435,0
2022-07-22 12:19:00,108116.57391304348,0
2022-07-22 12:20:00,105699.12173913044,0
2022-07-22 12:21:00,106629.53913043477,0
2022-07-22 12:22:00,104413.4,0
2022-07-22 12:23:00,109485.14782608696,0
2022-07-22 12:24:00,121317.30434782608,0
2022-07-22 12:25:00,115147.48695652174,0
2022-07-22 12:26:00,104484.20869565217,0
2022-07-22 12:27:00,103921.3652173913,0
2022-07-22 12:28:00,103993.37391304348,0
2022-07-22 12:29:00,103899.38260869565,0
2022-07-22 12:30:00,107902.13913043478,0
2022-07-22 12:31:00,107373.0956521739,0
2022-07-22 12:32:00,106557.38260869564,0
2022-07-22 12:33:00,107086.41739130433,0
2022-07-22 12:34:00,103310.46086956521,0
2022-07-22 12:35:00,112681.77391304348,0
2022-07-22 12:36:00,135057.5043478261,0
2022-07-22 12:37:00,129597.93913043477,0
2022-07-22 12:38:00,115584.13913043478,0
2022-07-22 12:39:00,114349.33913043479,0
2022-07-22 12:40:00,113891.58260869567,0
2022-07-22 12:41:00,111287.8347826087,0
2022-07-22 12:42:00,113232.86086956522,0
2022-07-22 12:43:00,109557.8695652174,0
2022-07-22 12:44:00,105213.18260869564,0
2022-07-22 12:45:00,107687.44347826086,0
2022-07-22 12:46:00,108147.73043478261,0
2022-07-22 12:47:00,107765.05217391305,0
2022-07-22 12:48:00,115490.14782608693,0
2022-07-22 12:49:00,117257.6,0
2022-07-22 12:50:00,113356.63478260869,0
2022-07-22 12:51:00,109383.39130434782,0
2022-07-22 12:52:00,106268.4347826087,0
2022-07-22 12:53:00,104854.20869565217,0
2022-07-22 12:54:00,106163.90434782609,0
2022-07-22 12:55:00,106691.3304347826,0
2022-07-22 12:56:00,104886.3652173913,0
2022-07-22 12:57:00,105010.80869565217,0
2022-07-22 12:58:00,103728.25241574249,0
2022-07-22 12:59:00,102662.2695652174,0
2022-07-22 13:00:00,111040.41739130435,0
2022-07-22 13:01:00,117072.79130434783,0
2022-07-22 13:02:00,115973.13913043478,0
2022-07-22 13:03:00,110758.50434782606,0
2022-07-22 13:04:00,106843.73913043478,0
2022-07-22 13:05:00,107590.0956521739,0
2022-07-22 13:06:00,109442.20869565217,0
2022-07-22 13:07:00,111250.64347826086,0
2022-07-22 13:08:00,114505.19130434783,0
2022-07-22 13:09:00,115679.19130434783,0
2022-07-22 13:10:00,109903.38260869565,0
2022-07-22 13:11:00,105104.3304347826,0
2022-07-22 13:12:00,103781.4608695652,0
2022-07-22 13:13:00,102209.58260869564,0
2022-07-22 13:14:00,101385.52173913043,0
2022-07-22 13:15:00,101242.26086956522,0
2022-07-22 13:16:00,99578.09565217391,0
2022-07-22 13:17:00,97337.52173913043,0
2022-07-22 13:18:00,97455.88695652175,0
2022-07-22 13:19:00,98917.86086956522,0
2022-07-22 13:20:00,100973.02608695652,0
2022-07-22 13:21:00,101040.09565217391,0
2022-07-22 13:22:00,98304.00869565217,0
2022-07-22 13:23:00,98119.3304347826,0
2022-07-22 13:24:00,100792.25217391305,0
2022-07-22 13:25:00,99667.59999999999,0
2022-07-22 13:26:00,99846.11304347825,0
2022-07-22 13:27:00,102898.80869565217,0
2022-07-22 13:28:00,101770.88695652175,0
2022-07-22 13:29:00,100169.2,0
2022-07-22 13:30:00,102150.82608695651,0
2022-07-22 13:31:00,101853.62608695653,0
2022-07-22 13:32:00,100492.86086956522,0
2022-07-22 13:33:00,101322.3304347826,0
2022-07-22 13:34:00,101363.06086956522,0
2022-07-22 13:35:00,104261.9391304348,0
2022-07-22 13:36:00,108738.58260869564,0
2022-07-22 13:37:00,106994.67826086956,0
2022-07-22 13:38:00,103477.92173913043,0
2022-07-22 13:39:00,103283.47826086957,0
2022-07-22 13:40:00,105121.46956521738,0
2022-07-22 13:41:00,107988.18260869564,0
2022-07-22 13:42:00,107677.15652173912,0
2022-07-22 13:43:00,104928.3304347826,0
2022-07-22 13:44:00,103296.94782608695,0
2022-07-22 13:45:00,106012.07826086957,0
2022-07-22 13:46:00,109241.67826086956,0
2022-07-22 13:47:00,108529.1652173913,0
2022-07-22 13:48:00,108044.40869565216,0
2022-07-22 13:49:00,107298.57391304347,0
2022-07-22 13:50:00,105020.92173913043,0
2022-07-22 13:51:00,104227.36521739131,0
2022-07-22 13:52:00,102949.31304347827,0
2022-07-22 13:53:00,101538.30434782608,0
2022-07-22 13:54:00,102199.6,0
2022-07-22 13:55:00,101943.64347826087,0
2022-07-22 13:56:00,101498.2260869565,0
2022-07-22 13:57:00,102130.79130434782,0
2022-07-22 13:58:00,100461.44347826086,0
2022-07-22 13:59:00,100513.06956521739,0
2022-07-22 14:00:00,106380.80869565217,0
2022-07-22 14:01:00,108348.86956521738,0
2022-07-22 14:02:00,108930.88695652175,0
2022-07-22 14:03:00,113392.0608695652,0
2022-07-22 14:04:00,113037.57391304348,0
2022-07-22 14:05:00,111787.54782608696,0
2022-07-22 14:06:00,115513.40869565218,0
2022-07-22 14:07:00,114574.74782608694,0
2022-07-22 14:08:00,107836.11304347825,0
2022-07-22 14:09:00,104932.98260869566,0
2022-07-22 14:10:00,102619.93913043478,0
2022-07-22 14:11:00,102451.85217391304,0
2022-07-22 14:12:00,108657.34782608695,0
2022-07-22 14:13:00,109835.5652173913,0
2022-07-22 14:14:00,108238.68695652173,0
2022-07-22 14:15:00,108652.05217391305,0
2022-07-22 14:16:00,106922.07826086957,0
2022-07-22 14:17:00,105906.18260869564,0
2022-07-22 14:18:00,108670.57391304348,0
2022-07-22 14:19:00,112894.21739130435,0
2022-07-22 14:20:00,116780.17391304347,0
2022-07-22 14:21:00,114802.5304347826,0
2022-07-22 14:22:00,108721.00869565218,0
2022-07-22 14:23:00,105010.08695652173,0
2022-07-22 14:24:00,107017.30434782608,0
2022-07-22 14:25:00,108736.15652173912,0
2022-07-22 14:26:00,109245.86086956521,0
2022-07-22 14:27:00,111170.00869565217,0
2022-07-22 14:28:00,108579.7304347826,0
2022-07-22 14:29:00,103385.2695652174,0
2022-07-22 14:30:00,100983.49565217391,0
2022-07-22 14:31:00,98842.1043478261,0
2022-07-22 14:32:00,99285.03478260868,0
2022-07-22 14:33:00,105054.34782608695,0
2022-07-22 14:34:00,108357.33913043478,0
2022-07-22 14:35:00,106793.07826086957,0
2022-07-22 14:36:00,110178.93913043478,0
2022-07-22 14:37:00,109699,0
2022-07-22 14:38:00,107323.41739130436,0
2022-07-22 14:39:00,106256.57391304348,0
2022-07-22 14:40:00,102045.7304347826,0
2022-07-22 14:41:00,100385.21739130435,0
2022-07-22 14:42:00,103058.20000000001,0
2022-07-22 14:43:00,103826.06956521739,0
2022-07-22 14:44:00,101744.79130434783,0
2022-07-22 14:45:00,102841.68695652173,0
2022-07-22 14:46:00,104699.18260869564,0
2022-07-22 14:47:00,106092.59999999998,0
2022-07-22 14:48:00,111834.58260869567,0
2022-07-22 14:49:00,111397.96521739129,0
2022-07-22 14:50:00,108920.20869565217,0
2022-07-22 14:51:00,110738.06956521739,0
2022-07-22 14:52:00,111238.35652173913,0
2022-07-22 14:53:00,109283.52173913043,0
2022-07-22 14:54:00,106549.12173913042,0
2022-07-22 14:55:00,103691.01739130434,0
2022-07-22 14:56:00,103817.85217391304,0
2022-07-22 14:57:00,106145.25217391305,0
2022-07-22 14:58:00,105147.13043478261,0
2022-07-22 14:59:00,107051.57391304347,0
2022-07-22 15:00:00,113153.94782608695,0
2022-07-22 15:01:00,117238.26086956522,0
2022-07-22 15:02:00,120101.40869565218,0
2022-07-22 15:03:00,119842.74782608695,0
2022-07-22 15:04:00,113280.40869565218,0
2022-07-22 15:05:00,110493.36521739129,0
2022-07-22 15:06:00,113070.53043478262,0
2022-07-22 15:07:00,115583.43478260869,0
2022-07-22 15:08:00,115600.0608695652,0
2022-07-22 15:09:00,114832.15652173912,0
2022-07-22 15:10:00,110890.30434782608,0
2022-07-22 15:11:00,110278.49565217391,0
2022-07-22 15:12:00,117874.84347826085,0
2022-07-22 15:13:00,118503.09565217391,0
2022-07-22 15:14:00,111695.9652173913,0
2022-07-22 15:15:00,109911.6695652174,0
2022-07-22 15:16:00,107030.32173913045,0
2022-07-22 15:17:00,102849.63478260869,0
2022-07-22 15:18:00,102414.52173913043,0
2022-07-22 15:19:00,101212.26086956522,0
2022-07-22 15:20:00,100040.86086956522,0
2022-07-22 15:21:00,100733.0608695652,0
2022-07-22 15:22:00,98171.44347826086,0
2022-07-22 15:23:00,98175.18260869564,0
2022-07-22 15:24:00,103461.17391304349,0
2022-07-22 15:25:00,106072.70434782609,0
2022-07-22 15:26:00,106333.67826086955,0
2022-07-22 15:27:00,108608.28695652174,0
2022-07-22 15:28:00,108855.97391304348,0
2022-07-22 15:29:00,106676.1304347826,0
2022-07-22 15:30:00,106966.06956521739,0
2022-07-22 15:31:00,101158.77391304346,0
2022-07-22 15:32:00,100748.56886480885,0
2022-07-22 15:33:00,105672.67826086956,0
2022-07-22 15:34:00,103992.19130434783,0
2022-07-22 15:35:00,103652.57391304348,0
2022-07-22 15:36:00,111006.79999999999,0
2022-07-22 15:37:00,118547.8,0
2022-07-22 15:38:00,122292.91304347824,0
2022-07-22 15:39:00,126713.36521739131,0
2022-07-22 15:40:00,127664.75652173912,0
2022-07-22 15:41:00,126376.26956521737,0
2022-07-22 15:42:00,125090.66086956521,0
2022-07-22 15:43:00,118736.42608695652,0
2022-07-22 15:44:00,113599.26086956522,0
2022-07-22 15:45:00,111031.76521739131,0
2022-07-22 15:46:00,106597.25217391303,0
2022-07-22 15:47:00,105439.97391304348,0
2022-07-22 15:48:00,110248.2260869565,0
2022-07-22 15:49:00,108740.08695652173,0
2022-07-22 15:50:00,105775.39130434781,0
2022-07-22 15:51:00,107634.99130434782,0
2022-07-22 15:52:00,104258.62608695652,0
2022-07-22 15:53:00,101705.58260869564,0
2022-07-22 15:54:00,105800.31304347827,0
2022-07-22 15:55:00,108632.38260869565,0
2022-07-22 15:56:00,109243.53913043479,0
2022-07-22 15:57:00,108209.49565217392,0
2022-07-22 15:58:00,102821.14782608695,0
2022-07-22 15:59:00,101913.14782608696,0
2022-07-22 16:00:00,108548.52173913043,0
2022-07-22 16:01:00,112201.94782608695,0
2022-07-22 16:02:00,111409.79130434783,0
2022-07-22 16:03:00,106916.86956521738,0
2022-07-22 16:04:00,101358.3304347826,0
2022-07-22 16:05:00,101058.26086956522,0
2022-07-22 16:06:00,103303.68695652173,0
2022-07-22 16:07:00,103349.8347826087,0
2022-07-22 16:08:00,103015.45217391303,0
2022-07-22 16:09:00,104426.77391304346,0
2022-07-22 16:10:00,105422.7304347826,0
2022-07-22 16:11:00,107566.63478260869,0
2022-07-22 16:12:00,121031.80869565217,0
2022-07-22 16:13:00,134634.73913043478,0
2022-07-22 16:14:00,144853.4956521739,0
2022-07-22 16:15:00,153665.98260869566,0
2022-07-22 16:16:00,155260.59130434782,0
2022-07-22 16:17:00,145253.35652173913,0
2022-07-22 16:18:00,135209.81739130436,0
2022-07-22 16:19:00,130658.93043478261,0
2022-07-22 16:20:00,131394.48695652175,0
2022-07-22 16:21:00,131984.1739130435,0
2022-07-22 16:22:00,126080.52173913043,0
2022-07-22 16:23:00,119536.69565217392,0
2022-07-22 16:24:00,120348.15652173913,0
2022-07-22 16:25:00,120063.81739130434,0
2022-07-22 16:26:00,123378.48695652174,0
2022-07-22 16:27:00,132572.4956521739,0
2022-07-22 16:28:00,128468.35652173913,0
2022-07-22 16:29:00,120547.59130434782,0
2022-07-22 16:30:00,118208.15652173912,0
2022-07-22 16:31:00,116960.58260869564,0
2022-07-22 16:32:00,116871.36521739131,0
2022-07-22 16:33:00,118401.15652173912,0
2022-07-22 16:34:00,117924.29565217393,0
2022-07-22 16:35:00,126175.44347826086,0
2022-07-22 16:36:00,152283.34782608695,0
2022-07-22 16:37:00,150826.48695652175,0
2022-07-22 16:38:00,130830.33913043476,0
2022-07-22 16:39:00,124655.13043478261,0
2022-07-22 16:40:00,125327.96521739132,0
2022-07-22 16:41:00,129429.93043478261,0
2022-07-22 16:42:00,128820.25217391303,0
2022-07-22 16:43:00,123758.78260869565,0
2022-07-22 16:44:00,116280.04347826086,0
2022-07-22 16:45:00,112575.87826086956,0
2022-07-22 16:46:00,118506.40869565218,0
2022-07-22 16:47:00,127577.98260869566,0
2022-07-22 16:48:00,132656.39130434784,0
2022-07-22 16:49:00,126359.74782608695,0
2022-07-22 16:50:00,120805.31304347825,0
2022-07-22 16:51:00,120005.43478260869,0
2022-07-22 16:52:00,115506.63478260869,0
2022-07-22 16:53:00,115616.64347826087,0
2022-07-22 16:54:00,122886.17391304349,0
2022-07-22 16:55:00,124952.32173913042,0
2022-07-22 16:56:00,120530.35652173913,0
2022-07-22 16:57:00,117298.08695652174,0
2022-07-22 16:58:00,112729.37391304347,0
2022-07-22 16:59:00,119918.07826086956,0
2022-07-22 17:00:00,142221.1304347826,0
2022-07-22 17:01:00,139247.53913043477,0
2022-07-22 17:02:00,132637.86956521738,0
2022-07-22 17:03:00,145708.00869565218,0
2022-07-22 17:04:00,147772.43489421744,0
2022-07-22 17:05:00,140321.9652173913,0
2022-07-22 17:06:00,133301.38260869565,0
2022-07-22 17:07:00,125642.84347826087,0
2022-07-22 17:08:00,125909.09565217391,0
2022-07-22 17:09:00,130834.26086956522,0
2022-07-22 17:10:00,127343.09565217391,0
2022-07-22 17:11:00,124924.39130434781,0
2022-07-22 17:12:00,131900.29565217393,0
2022-07-22 17:13:00,129319.67826086958,0
2022-07-22 17:14:00,126384.35652173913,0
2022-07-22 17:15:00,127201.98260869565,0
2022-07-22 17:16:00,124916.8956521739,0
2022-07-22 17:17:00,119057.38260869565,0
2022-07-22 17:18:00,118830.52173913043,0
2022-07-22 17:19:00,114818.20000000001,0
2022-07-22 17:20:00,110162.81739130436,0
2022-07-22 17:21:00,110232.45217391303,0
2022-07-22 17:22:00,107612.43478260869,0
2022-07-22 17:23:00,113258.70434782607,0
2022-07-22 17:24:00,129438.97391304348,0
2022-07-22 17:25:00,125386.61739130435,0
2022-07-22 17:26:00,116593.21739130435,0
2022-07-22 17:27:00,113639.89565217392,0
2022-07-22 17:28:00,110425.46086956521,0
2022-07-22 17:29:00,111105.0608695652,0
2022-07-22 17:30:00,113395.11304347825,0
2022-07-22 17:31:00,106850.47826086957,0
2022-07-22 17:32:00,104367,0
2022-07-22 17:33:00,107533.81739130436,0
2022-07-22 17:34:00,105057,0
2022-07-22 17:35:00,107873.93043478261,0
2022-07-22 17:36:00,114844.3652173913,0
2022-07-22 17:37:00,109503.99999999999,0
2022-07-22 17:38:00,102284.4,0
2022-07-22 17:39:00,100559.15652173912,0
2022-07-22 17:40:00,97490.07826086957,0
2022-07-22 17:41:00,95409.65217391304,0
2022-07-22 17:42:00,97655.6,0
2022-07-22 17:43:00,99455.81739130436,0
2022-07-22 17:44:00,102274.90434782609,0
2022-07-22 17:45:00,104211.30434782608,0
2022-07-22 17:46:00,101301.5652173913,0
2022-07-22 17:47:00,99992.42608695652,0
2022-07-22 17:48:00,102364.82608695651,0
2022-07-22 17:49:00,99220.3652173913,0
2022-07-22 17:50:00,95969.93913043478,0
2022-07-22 17:51:00,98418.82608695651,0
2022-07-22 17:52:00,98646.5652173913,0
2022-07-22 17:53:00,98156.68695652173,0
2022-07-22 17:54:00,98158.65217391303,0
2022-07-22 17:55:00,98226.68695652173,0
2022-07-22 17:56:00,100388.50434782609,0
2022-07-22 17:57:00,100863.57391304347,0
2022-07-22 17:58:00,99421.25217391305,0
2022-07-22 17:59:00,103864.05217391305,0
2022-07-22 18:00:00,111888.88695652175,0
2022-07-22 18:01:00,108183.85217391304,0
2022-07-22 18:02:00,103844.64347826087,0
2022-07-22 18:03:00,105861.06086956522,0
2022-07-22 18:04:00,103446.85217391304,0
2022-07-22 18:05:00,99635.88695652175,0
2022-07-22 18:06:00,101224.94782608695,0
2022-07-22 18:07:00,100162,0
2022-07-22 18:08:00,97370.48695652174,0
2022-07-22 18:09:00,97470.51304347825,0
2022-07-22 18:10:00,97230.79999999999,0
2022-07-22 18:11:00,99018.60869565218,0
2022-07-22 18:12:00,106312.91304347826,0
2022-07-22 18:13:00,105446.93043478261,0
2022-07-22 18:14:00,102055.85217391304,0
2022-07-22 18:15:00,104238.86086956522,0
2022-07-22 18:16:00,104668.75652173912,0
2022-07-22 18:17:00,103251.49565217391,0
2022-07-22 18:18:00,104259.93043478261,0
2022-07-22 18:19:00,104486.71304347826,0
2022-07-22 18:20:00,102779.07826086957,0
2022-07-22 18:21:00,102906.88695652175,0
2022-07-22 18:22:00,102013.2695652174,0
2022-07-22 18:23:00,105121.94782608694,0
2022-07-22 18:24:00,110323.95652173914,0
2022-07-22 18:25:00,108408.26086956522,0
2022-07-22 18:26:00,105733.99130434782,0
2022-07-22 18:27:00,109036.82608695651,0
2022-07-22 18:28:00,110896.09565217391,0
2022-07-22 18:29:00,109798.26086956522,0
2022-07-22 18:30:00,106996.79999999999,0
2022-07-22 18:31:00,103976.09565217391,0
2022-07-22 18:32:00,103095.86086956522,0
2022-07-22 18:33:00,104499.66956521738,0
2022-07-22 18:34:00,104393.07826086956,0
2022-07-22 18:35:00,105915.86956521738,0
2022-07-22 18:36:00,111214.82608695651,0
2022-07-22 18:37:00,110989.33913043476,0
2022-07-22 18:38:00,108519.4,0
2022-07-22 18:39:00,108866.97391304348,0
2022-07-22 18:40:00,108130.85217391304,0
2022-07-22 18:41:00,106221.2956521739,0
2022-07-22 18:42:00,105996.27826086956,0
2022-07-22 18:43:00,104579.50434782609,0
2022-07-22 18:44:00,103327.11304347825,0
2022-07-22 18:45:00,103796.63478260869,0
2022-07-22 18:46:00,100389.67826086958,0
2022-07-22 18:47:00,98467.6,0
2022-07-22 18:48:00,104049.5304347826,0
2022-07-22 18:49:00,105086,0
2022-07-22 18:50:00,104206.11304347825,0
2022-07-22 18:51:00,105948.04347826086,0
2022-07-22 18:52:00,104687.02608695652,0
2022-07-22 18:53:00,102175.57391304347,0